1	1.51927000000000	-7.49193800000000	-5.97266800000000
2	1.49140200000000	-7.48566200000000	-5.99426000000000
3	1.48709300000000	-7.47508300000000	-5.98799000000000
4	1.48256400000000	-7.45998100000000	-5.97741700000000
5	1.47771600000000	-7.44004000000000	-5.96232400000000
6	1.47245600000000	-7.41484200000000	-5.94238600000000
7	1.46669500000000	-7.38388800000000	-5.91719300000000
8	1.46035700000000	-7.34659900000000	-5.88624200000000
9	1.45339100000000	-7.30234900000000	-5.84895800000000
10	1.44578700000000	-7.25049300000000	-5.80470600000000
11	1.43760600000000	-7.19044400000000	-5.75283800000000
12	1.42901400000000	-7.12177400000000	-5.69276000000000
13	1.42032000000000	-7.04436800000000	-5.62404800000000
14	1.41201200000000	-6.95862600000000	-5.54661400000000
15	1.40475100000000	-6.86556500000000	-5.46081400000000
16	1.39932000000000	-6.76703300000000	-5.36771300000000
17	1.39650000000000	-6.66564600000000	-5.26914600000000
18	1.39690100000000	-6.56463800000000	-5.16773700000000
19	1.40079900000000	-6.46756800000000	-5.06676900000000
20	1.40804700000000	-6.37781000000000	-4.96976300000000
21	1.41807700000000	-6.29813400000000	-4.88005700000000
22	1.42999300000000	-6.23044800000000	-4.80045500000000
23	1.44273300000000	-6.17555500000000	-4.73282200000000
24	1.45524700000000	-6.13321600000000	-4.67796900000000
25	1.46664600000000	-6.10231200000000	-4.63566600000000
26	1.47629700000000	-6.08107700000000	-4.60478000000000
27	1.48385100000000	-6.06740700000000	-4.58355600000000
28	1.48922500000000	-6.05909400000000	-4.56986900000000
29	1.49255100000000	-6.05408700000000	-4.56153600000000
30	1.49411300000000	-6.05061500000000	-4.55650200000000
31	1.49427900000000	-6.04726800000000	-4.55298900000000
32	1.49343900000000	-6.04307600000000	-4.54963700000000
33	1.49197800000000	-6.03739500000000	-4.54541700000000
34	1.49027900000000	-6.02999300000000	-4.53971400000000
35	1.48874000000000	-6.02102500000000	-4.53228500000000
36	1.48776200000000	-6.01106100000000	-4.52329900000000
37	1.48764100000000	-6.00097100000000	-4.51333000000000
38	1.48843200000000	-5.99169400000000	-4.50326200000000
39	1.48990100000000	-5.98390500000000	-4.49400400000000
40	1.49163800000000	-5.97787500000000	-4.48623700000000
41	1.49326700000000	-5.97348500000000	-4.48021800000000
42	1.49459400000000	-5.97043100000000	-4.47583700000000
43	1.49562200000000	-5.96838400000000	-4.47276200000000
44	1.49645500000000	-5.96716500000000	-4.47071000000000
45	1.49718800000000	-5.96668000000000	-4.46949200000000
46	1.49783200000000	-5.96685600000000	-4.46902400000000
47	1.49830800000000	-5.96750400000000	-4.46919600000000
48	1.49850000000000	-5.96835400000000	-4.46985400000000
49	1.49833100000000	-5.96903600000000	-4.47070500000000
50	1.49784200000000	-5.96922100000000	-4.47137900000000
51	1.49737700000000	-5.96874400000000	-4.47136700000000
52	1.49647800000000	-5.96780400000000	-4.47132600000000
53	1.49568600000000	-5.96696500000000	-4.47127900000000
54	1.49576800000000	-5.96700800000000	-4.47124000000000
55	1.49743400000000	-5.96865300000000	-4.47121900000000
56	1.50099200000000	-5.97223400000000	-4.47124200000000
57	1.50615000000000	-5.97746000000000	-4.47131000000000
58	1.51206900000000	-5.98344800000000	-4.47137900000000
59	1.51763500000000	-5.98908100000000	-4.47144600000000
60	1.52179100000000	-5.99329900000000	-4.47150800000000
61	1.52375800000000	-5.99529100000000	-4.47153300000000
62	1.52310400000000	-5.99464700000000	-4.47154300000000
63	1.51970700000000	-5.99125300000000	-4.47154600000000
64	1.51369400000000	-5.98522600000000	-4.47153200000000
65	1.50541700000000	-5.97692200000000	-4.47150500000000
66	1.49545100000000	-5.96692200000000	-4.47147100000000
67	1.48456900000000	-5.95600400000000	-4.47143500000000
68	1.47361800000000	-5.94500500000000	-4.47138700000000
69	1.46337600000000	-5.93472500000000	-4.47134900000000
70	1.45450200000000	-5.92582200000000	-4.47132000000000
71	1.44755600000000	-5.91885900000000	-4.47130300000000
72	1.44297600000000	-5.91426100000000	-4.47128500000000
73	1.44100700000000	-5.91229700000000	-4.47129000000000
74	1.44162900000000	-5.91293500000000	-4.47130600000000
75	1.44457700000000	-5.91591400000000	-4.47133700000000
76	1.44941600000000	-5.92079700000000	-4.47138100000000
77	1.45562900000000	-5.92704700000000	-4.47141800000000
78	1.46267200000000	-5.93411700000000	-4.47144500000000
79	1.47002900000000	-5.94148500000000	-4.47145600000000
80	1.47725600000000	-5.94872400000000	-4.47146800000000
81	1.48401700000000	-5.95550000000000	-4.47148300000000
82	1.49006500000000	-5.96156100000000	-4.47149600000000
83	1.49518800000000	-5.96671100000000	-4.47152300000000
84	1.49915600000000	-5.97068900000000	-4.47153300000000
85	1.50172600000000	-5.97328100000000	-4.47155500000000
86	1.50271800000000	-5.97428500000000	-4.47156700000000
87	1.50212800000000	-5.97368400000000	-4.47155600000000
88	1.50022500000000	-5.97175900000000	-4.47153400000000
89	1.49753300000000	-5.96904000000000	-4.47150700000000
90	1.49471100000000	-5.96618200000000	-4.47147100000000
91	1.49235100000000	-5.96380900000000	-4.47145800000000
92	1.49080900000000	-5.96228900000000	-4.47148000000000
93	1.49014200000000	-5.96164600000000	-4.47150400000000
94	1.49017200000000	-5.96169800000000	-4.47152600000000
95	1.49059900000000	-5.96215500000000	-4.47155600000000
96	1.49109500000000	-5.96267600000000	-4.47158100000000
97	1.49136000000000	-5.96296200000000	-4.47160200000000
98	1.49113700000000	-5.96276500000000	-4.47162800000000
99	1.49024200000000	-5.96187300000000	-4.47163100000000
100	1.48860800000000	-5.96023500000000	-4.47162700000000
