     1          0.004000          1.250264         -6.714442     -21912.011668
     2          0.008000          1.195990         -6.712288     -21855.713157
     3          0.012000          1.194495         -6.708642     -21761.597708
     4          0.016000          1.192892         -6.703397     -21628.458749
     5          0.020000          1.191135         -6.696397     -21454.558273
     6          0.024000          1.189179         -6.687446     -21237.661879
     7          0.028000          1.186975         -6.676293     -20974.993097
     8          0.032000          1.184475         -6.662644     -20663.290944
     9          0.036000          1.181632         -6.646161     -20298.834357
    10          0.040000          1.178402         -6.626450     -19877.424567
    11          0.044000          1.174749         -6.603090     -19394.647389
    12          0.048000          1.170656         -6.575635     -18845.987275
    13          0.052000          1.166130         -6.543667     -18227.338669
    14          0.056000          1.161222         -6.506772     -17535.187375
    15          0.060000          1.156043         -6.464692     -16767.826409
    16          0.064000          1.150778         -6.417322     -15925.836208
    17          0.068000          1.145701         -6.364845     -15013.416482
    18          0.072000          1.141170         -6.307807     -14039.291955
    19          0.076000          1.137594         -6.247176     -13017.396207
    20          0.080000          1.135384         -6.184304     -11966.628092
    21          0.084000          1.134868         -6.120934     -10910.330357
    22          0.088000          1.136224         -6.058906      -9873.711811
    23          0.092000          1.139424         -6.000107      -8882.129303
    24          0.096000          1.144231         -5.946141      -7957.829748
    25          0.100000          1.150241         -5.898218      -7118.101285
    26          0.104000          1.156950         -5.857026      -6373.743666
    27          0.108000          1.163838         -5.822761      -5728.989639
    28          0.112000          1.170449         -5.795123      -5181.764904
    29          0.116000          1.176428         -5.773478      -4725.231477
    30          0.120000          1.181555         -5.756955      -4349.168120
    31          0.124000          1.185741         -5.744615      -4041.865057
    32          0.128000          1.189009         -5.735536      -3791.388006
    33          0.132000          1.191469         -5.728909      -3586.831229
    34          0.136000          1.193274         -5.724079      -3418.903250
    35          0.140000          1.194585         -5.720548      -3280.137787
    36          0.144000          1.195535         -5.717959      -3164.677693
    37          0.148000          1.196222         -5.716057      -3067.931148
    38          0.152000          1.196716         -5.714650      -2986.201457
    39          0.156000          1.197070         -5.713589      -2916.497304
    40          0.160000          1.197319         -5.712779      -2856.475843
    41          0.164000          1.197469         -5.712127      -2804.019289
    42          0.168000          1.197496         -5.711504      -2756.787334
    43          0.172000          1.197357         -5.710737      -2712.117789
    44          0.176000          1.197033         -5.709640      -2667.290839
    45          0.180000          1.196552         -5.708056      -2620.041782
    46          0.184000          1.195986         -5.705906      -2569.092458
    47          0.188000          1.195433         -5.703175      -2514.226374
    48          0.192000          1.194987         -5.700000      -2456.691426
    49          0.196000          1.194719         -5.696557      -2398.470427
    50          0.200000          1.194670         -5.693069      -2342.067925
    51          0.204000          1.191385         -5.689770      -2290.276988
    52          0.208000          1.188513         -5.686893      -2245.742944
    53          0.212000          1.186214         -5.684605      -2210.365022
    54          0.216000          1.184567         -5.682973      -2184.946936
    55          0.220000          1.183559         -5.681973      -2169.214128
    56          0.224000          1.183097         -5.681522      -2162.014383
    57          0.228000          1.183032         -5.681471      -2161.479885
    58          0.232000          1.183198         -5.681646      -2165.455631
    59          0.236000          1.183440         -5.681903      -2172.013050
    60          0.240000          1.183639         -5.682115      -2179.520146
    61          0.244000          1.183723         -5.682203      -2186.910576
    62          0.248000          1.183681         -5.682162      -2193.879672
    63          0.252000          1.183556         -5.682036      -2200.750086
    64          0.256000          1.183439         -5.681918      -2208.388574
    65          0.260000          1.183436         -5.681911      -2217.866223
    66          0.264000          1.183653         -5.682133      -2230.301043
    67          0.268000          1.184176         -5.682655      -2246.449490
    68          0.272000          1.185063         -5.683546      -2266.881300
    69          0.276000          1.186335         -5.684817      -2291.586050
    70          0.280000          1.187954         -5.686443      -2320.009828
    71          0.284000          1.189799         -5.688310      -2350.577533
    72          0.288000          1.191657         -5.690191      -2380.547021
    73          0.292000          1.193246         -5.691807      -2406.512368
    74          0.296000          1.194277         -5.692857      -2424.933709
    75          0.300000          1.194523         -5.693122      -2433.188306
    76          0.304000          1.193882         -5.692479      -2430.002071
    77          0.308000          1.192395         -5.690979      -2416.026736
    78          0.312000          1.190238         -5.688815      -2393.617980
    79          0.316000          1.187696         -5.686260      -2366.309959
    80          0.320000          1.185124         -5.683663      -2338.537908
    81          0.324000          1.182922         -5.681440      -2315.381981
    82          0.328000          1.181522         -5.680014      -2302.115805
    83          0.332000          1.181366         -5.679835      -2304.105820
    84          0.336000          1.182829         -5.681289      -2325.833558
    85          0.340000          1.186104         -5.684580      -2369.516383
    86          0.344000          1.191097         -5.689591      -2433.738020
    87          0.348000          1.197407         -5.695948      -2513.655170
    88          0.352000          1.204394         -5.702984      -2601.291605
    89          0.356000          1.211310         -5.709949      -2687.532234
