     1          0.004000          1.071219         -7.492566     -19963.673880
     2          0.008000          1.044066         -7.488256     -19882.551160
     3          0.012000          1.041140         -7.481020     -19747.099233
     4          0.016000          1.038108         -7.470757     -19556.259457
     5          0.020000          1.034924         -7.457311     -19308.484503
     6          0.024000          1.031546         -7.440489     -19001.817423
     7          0.028000          1.027933         -7.420058     -18633.924622
     8          0.032000          1.024054         -7.395745     -18202.174668
     9          0.036000          1.019887         -7.367267     -17703.881401
    10          0.040000          1.015425         -7.334326     -17136.390633
    11          0.044000          1.010689         -7.296645     -16497.492141
    12          0.048000          1.005733         -7.254002     -15785.822139
    13          0.052000          1.000656         -7.206278     -15001.453650
    14          0.056000          0.995618         -7.153503     -14146.541044
    15          0.060000          0.990844         -7.095933     -13226.163816
    16          0.064000          0.986622         -7.034121     -12249.127205
    17          0.068000          0.983290         -6.968944     -11228.414751
    18          0.072000          0.981200         -6.901677     -10181.621090
    19          0.076000          0.980659         -6.833854      -9129.933518
    20          0.080000          0.981872         -6.767244      -8097.228157
    21          0.084000          0.984883         -6.703676      -7108.005278
    22          0.088000          0.989543         -6.644795      -6184.713616
    23          0.092000          0.995523         -6.591911      -5345.581216
    24          0.096000          1.002352         -6.545903      -4603.045549
    25          0.100000          1.009498         -6.507064      -3962.346636
    26          0.104000          1.016446         -6.475206      -3422.126136
    27          0.108000          1.022769         -6.449678      -2975.082089
    28          0.112000          1.028173         -6.429568      -2609.921380
    29          0.116000          1.032509         -6.413781      -2312.892621
    30          0.120000          1.035762         -6.401234      -2069.782255
    31          0.124000          1.038017         -6.390942      -1867.223774
    32          0.128000          1.039421         -6.382040      -1693.352310
    33          0.132000          1.040156         -6.373871      -1538.592028
    34          0.136000          1.040409         -6.365935      -1395.554072
    35          0.140000          1.040364         -6.357925      -1259.220684
    36          0.144000          1.040198         -6.349759      -1127.109781
    37          0.148000          1.040071         -6.341451       -998.483799
    38          0.152000          1.040118         -6.333181       -874.524005
    39          0.156000          1.040429         -6.325225       -757.662658
    40          0.160000          1.041037         -6.317864       -650.717958
    41          0.164000          1.041909         -6.311388       -556.430162
    42          0.168000          1.042954         -6.305968       -476.430815
    43          0.172000          1.044041         -6.301648       -410.906355
    44          0.176000          1.045036         -6.298332       -358.507204
    45          0.180000          1.045830         -6.295803       -316.573226
    46          0.184000          1.046361         -6.293818       -281.961491
    47          0.188000          1.046619         -6.292085       -251.231229
    48          0.192000          1.046635         -6.290364       -221.425855
    49          0.196000          1.046463         -6.288448       -190.158095
    50          0.200000          1.046164         -6.286246       -156.075536
    51          0.204000          1.043604         -6.283691       -118.554266
    52          0.208000          1.040747         -6.280828        -78.204475
    53          0.212000          1.037734         -6.277818        -36.872769
    54          0.216000          1.034802         -6.274868          2.701214
    55          0.220000          1.032260         -6.272320         36.609906
    56          0.224000          1.030433         -6.270482         61.069092
    57          0.228000          1.029569         -6.269606         73.072340
    58          0.232000          1.029765         -6.269812         71.335296
    59          0.236000          1.030928         -6.271003         56.939703
    60          0.240000          1.032818         -6.272913         32.855250
    61          0.244000          1.035132         -6.275240          2.654151
    62          0.248000          1.037613         -6.277732        -30.600210
    63          0.252000          1.040129         -6.280252        -65.230451
    64          0.256000          1.042702         -6.282803       -101.222469
    65          0.260000          1.045457         -6.285554       -140.101084
    66          0.264000          1.048509         -6.288606       -182.966884
    67          0.268000          1.051855         -6.291965       -229.689463
    68          0.272000          1.055342         -6.295476       -278.355169
    69          0.276000          1.058740         -6.298891       -326.090492
    70          0.280000          1.061840         -6.302004       -370.409393
    71          0.284000          1.064530         -6.304700       -409.938137
    72          0.288000          1.066801         -6.306963       -444.529219
    73          0.292000          1.068722         -6.308880       -475.083569
    74          0.296000          1.070400         -6.310555       -502.900063
    75          0.300000          1.071955         -6.312094       -529.402590
    76          0.304000          1.073509         -6.313639       -556.242625
    77          0.308000          1.075194         -6.315296       -584.940377
    78          0.312000          1.077161         -6.317245       -617.495068
    79          0.316000          1.079570         -6.319660       -655.891884
    80          0.320000          1.082560         -6.322655       -701.609627
    81          0.324000          1.086206         -6.326301       -755.435316
    82          0.328000          1.090480         -6.330604       -817.075089
    83          0.332000          1.095241         -6.335374       -884.450188
    84          0.336000          1.100261         -6.340431       -954.907120
    85          0.340000          1.105267         -6.345456      -1024.752777
    86          0.344000          1.109987         -6.350185      -1090.556601
    87          0.348000          1.114169         -6.354380      -1149.162794
    88          0.352000          1.117594         -6.357822      -1197.730843
    89          0.356000          1.120083         -6.360339      -1233.998992
    90          0.360000          1.121523         -6.361782      -1256.310980
    91          0.364000          1.121891         -6.362143      -1264.383341
    92          0.368000          1.121261         -6.361508      -1259.118811
    93          0.372000          1.119785         -6.360022      -1242.294396
    94          0.376000          1.117628         -6.357863      -1216.053136
    95          0.380000          1.114915         -6.355158      -1182.051148
    96          0.384000          1.111702         -6.351950      -1141.151948
    97          0.388000          1.108015         -6.348261      -1093.986161
    98          0.392000          1.103930         -6.344162      -1041.815056
    99          0.396000          1.099644         -6.339861       -987.420211
   100          0.400000          1.095501         -6.335694       -935.200324
   101          0.404000          1.091948         -6.332110       -890.795006
   102          0.408000          1.089445         -6.329597       -860.084847
   103          0.412000          1.088362         -6.328505       -847.576906
   104          0.416000          1.088885         -6.329019       -855.648890
   105          0.420000          1.090983         -6.331129       -884.156780
   106          0.424000          1.094423         -6.334602       -930.366763
   107          0.428000          1.098838         -6.339048       -989.732668
   108          0.432000          1.103797         -6.344048      -1057.040482
   109          0.436000          1.108878         -6.349139      -1126.807293
   110          0.440000          1.113709         -6.353996      -1194.544452
   111          0.444000          1.117991         -6.358286      -1256.170311
   112          0.448000          1.121500         -6.361799      -1308.753042
   113          0.452000          1.124090         -6.364392      -1350.270181
   114          0.456000          1.125690         -6.365998      -1379.642301
   115          0.460000          1.126308         -6.366607      -1396.693625
   116          0.464000          1.126030         -6.366315      -1402.378989
   117          0.468000          1.125024         -6.365302      -1398.693791
   118          0.472000          1.123517         -6.363775      -1388.247002
   119          0.476000          1.121782         -6.362018      -1374.368175
   120          0.480000          1.120097         -6.360320      -1360.511732
   121          0.484000          1.118715         -6.358935      -1349.806315
   122          0.488000          1.117836         -6.358061      -1344.743717
   123          0.492000          1.117581         -6.357809      -1346.865943
   124          0.496000          1.118003         -6.358240      -1356.976211
   125          0.500000          1.119105         -6.359347      -1375.143341
   126          0.504000          1.120858         -6.361112      -1401.123348
   127          0.508000          1.123191         -6.363447      -1433.948300
   128          0.512000          1.125939         -6.366226      -1471.817382
   129          0.516000          1.128811         -6.369118      -1510.985593
   130          0.520000          1.131431         -6.371747      -1546.914350
   131          0.524000          1.133445         -6.373767      -1575.332669
   132          0.528000          1.134615         -6.374943      -1593.308176
   133          0.532000          1.134855         -6.375179      -1599.634682
   134          0.536000          1.134210         -6.374520      -1594.706362
   135          0.540000          1.132814         -6.373107      -1580.070132
   136          0.544000          1.130849         -6.371127      -1557.874543
   137          0.548000          1.128515         -6.368783      -1530.545340
   138          0.552000          1.126004         -6.366259      -1500.408620
   139          0.556000          1.123485         -6.363742      -1469.691086
   140          0.560000          1.121103         -6.361362      -1440.174003
   141          0.564000          1.118985         -6.359250      -1413.515069
   142          0.568000          1.117229         -6.357503      -1390.992055
   143          0.572000          1.115873         -6.356149      -1373.102766
   144          0.576000          1.114870         -6.355157      -1359.477666
   145          0.580000          1.114105         -6.354398      -1348.749012
   146          0.584000          1.113449         -6.353756      -1339.517094
   147          0.588000          1.112819         -6.353117      -1330.627511
   148          0.592000          1.112193         -6.352484      -1321.902655
   149          0.596000          1.111601         -6.351893      -1313.649041
   150          0.600000          1.111089         -6.351380      -1306.234977
   151          0.604000          1.110683         -6.350968      -1299.862624
   152          0.608000          1.110385         -6.350671      -1294.525282
   153          0.612000          1.110181         -6.350472      -1289.954904
   154          0.616000          1.110056         -6.350343      -1285.864950
   155          0.620000          1.109998         -6.350281      -1282.118000
   156          0.624000          1.109988         -6.350259      -1278.461941
   157          0.628000          1.110004         -6.350285      -1274.813831
   158          0.632000          1.110034         -6.350318      -1270.968010
   159          0.636000          1.110115         -6.350384      -1267.352078
   160          0.640000          1.110347         -6.350597      -1265.305258
   161          0.644000          1.110891         -6.351127      -1266.827811
   162          0.648000          1.111918         -6.352149      -1273.970955
   163          0.652000          1.113533         -6.353767      -1288.009706
   164          0.656000          1.115721         -6.355976      -1308.825222
   165          0.660000          1.118328         -6.358603      -1334.532972
   166          0.664000          1.121100         -6.361382      -1362.099833
   167          0.668000          1.123755         -6.364057      -1388.338656
   168          0.672000          1.126055         -6.366379      -1410.402226
   169          0.676000          1.127853         -6.368194      -1426.491170
   170          0.680000          1.129099         -6.369438      -1435.936224
   171          0.684000          1.129818         -6.370158      -1439.102987
   172          0.688000          1.130068         -6.370404      -1436.633103
   173          0.692000          1.129916         -6.370254      -1429.372987
   174          0.696000          1.129420         -6.369758      -1417.962285
   175          0.700000          1.128626         -6.368956      -1402.942317
   176          0.704000          1.127583         -6.367916      -1384.995430
   177          0.708000          1.126351         -6.366672      -1364.724979
   178          0.712000          1.125001         -6.365301      -1343.030584
   179          0.716000          1.123619         -6.363909      -1321.075738
   180          0.720000          1.122299         -6.362583      -1299.969949
   181          0.724000          1.121140         -6.361420      -1280.924637
   182          0.728000          1.120244         -6.360513      -1265.143960
   183          0.732000          1.119704         -6.359979      -1253.896156
   184          0.736000          1.119585         -6.359857      -1247.818377
   185          0.740000          1.119892         -6.360159      -1247.037856
   186          0.744000          1.120558         -6.360828      -1250.808012
   187          0.748000          1.121437         -6.361728      -1257.471428
   188          0.752000          1.122322         -6.362627      -1264.440031
   189          0.756000          1.122975         -6.363312      -1269.045564
   190          0.760000          1.123165         -6.363506      -1268.343260
   191          0.764000          1.122717         -6.363062      -1260.411333
   192          0.768000          1.121539         -6.361886      -1244.203800
   193          0.772000          1.119655         -6.359979      -1219.898748
   194          0.776000          1.117197         -6.357494      -1189.204603
   195          0.780000          1.114386         -6.354674      -1154.880310
   196          0.784000          1.111483         -6.351751      -1119.906189
